"ID","Price","Bedroom amount","Bathroom amount","Area","Floor amount","Air conditioner","BBQ","Receptionists","GYM","Garden","Library","Park","Playground","Guard","Pool","Tennis court","Wifi","Location","Type","Near transport","Furnished"
"0047f1bb-0d65-43a2-a348-2552b02a88b9","22000000000","3","3","350","2","1","1","0","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"bd2dc25e-2073-43f1-bdec-f4fd78c114f1","18500000000","3","3","0","3","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"8bf37da2-d5d6-4cf7-bf1c-e531bc73d38e","24000000000","3","3","0","0","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"1d7d0a63-3e80-43fa-af44-5f1799bc0bf0","24000000000","3","3","0","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"1bb1f7a0-b54c-4ac3-bc99-118e0367494d","24000000000","3","3","0","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"398618cc-5eb1-473d-b38d-fa563e004363","24000000000","3","3","0","0","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"bbddb14f-2fe8-44c2-8b57-e6d5b5994046","25000000000","3","3","0","2","1","1","0","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"08dc1094-75ff-44db-b9d8-51f9f4001291","27000000000","3","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","ba-ria-vung-tau","villas","0","partly"
"ec222833-b5a5-462a-9339-a1909beb3b0f","18000000000","3","3","0","3","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"9122e909-7a56-4a2d-98de-c20ffb0d45a2","17000000000","3","3","0","3","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"REVER- ANGSANA-T1108","28093000000","3","3","266","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"REVER- ANGSANA-T1105","28414000000","3","3","266.6","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"29c6dce9-4bd3-4c03-bb40-d676037a2c86","35000000000","3","3","685","1","1","1","1","1","1","1","1","1","1","1","0","1","ba-ria-vung-tau","villas","0","partly"
"REVER- ANGSANA-T1201","26014000000","3","3","302.5","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"REVER- ANGSANA-T1101","23700000000","3","3","391.98","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"REVER- ANGSANA-T1102","27500000000","3","3","391.92","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"REVER- ANGSANA-T1202","28093000000","3","3","266.6","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"REVER- ANGSANA-T1107","26014000000","3","3","302.5","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"REVER- ANGSANA HOTRAM-T1206","26022000000","3","3","266","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"REVER-ANGSANA -T101","23700000000","3","3","391.98","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"REVER- ANGSANA-T1103","23700000000","3","3","391.98","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"0bb43224-c419-4cdf-aa61-a3568d86f5f0","35000000000","3","3","870","1","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"94164424-9bcc-4ec6-8263-4838eb8d1c36","24000000000","3","3","475","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"REVER- ANGSANA -T102","22800000000","3","3","302.5","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"REVER- ANGSANA-T103","23700000000","3","3","391.98","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"REVER- ANGSANA-T104","25200000000","3","3","444.9","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"35ebb94a-e48b-4f27-ab01-0730c7ee4ef3","35000000000","3","3","500","1","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"37a5e8ae-6018-4774-9a18-3920c1cef6aa","35000000000","3","3","685","1","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"REVER- ANGSANA-T1106","24170000000","3","3","265.6","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"REVER- ANGSANA-T1204","28093000000","3","3","266","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"REVER- ANGSANA HO TRAM-T1203","26014000000","3","3","302.5","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"REVER- ANGSANA HOTRAM -T1205","26014000000","3","3","302.5","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"631db1f0-ca59-406e-b808-c85596384e24","24000000000","3","3","400","1","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"519faab6-4f7e-4367-b9e2-7b49e892aa85","35000000000","3","3","685","1","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"4d33edd5-5c7a-4edc-806c-6018fd45460e","35000000000","3","3","500","1","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"REVER- ANGSANA-T1104","25189000000","3","3","302.5","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"5cd46cb3-cf80-41de-9e0c-1bcbcbf17156","28000000000","3","3","275","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","unfurnished"
"21f5e31a-af14-4151-8b26-fd7ecc0b7a6d","35000000000","3","3","307","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","unfurnished"
"ba2ac20a-85fa-4dd7-9a08-32810fad9d8b","28000000000","3","3","444","3","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","unfurnished"
"b6b4ad4e-493e-452f-94f6-6c4bc4d8da0d","9550000000","3","3","141","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","unfurnished"
"0a76b737-1c9f-4bf0-a6ef-5e8dd2835f80","9700000000","3","3","200","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","unfurnished"
"9b77edca-5f60-459d-be95-928600a6d412","7700000000","3","3","206","3","0","0","0","0","0","0","0","0","0","0","0","0","bac-ninh","villas","0","unfurnished"
"315b8478-998b-417d-a76e-e2aa6ca9f968","7700000000","3","3","206","3","0","0","0","0","0","0","0","0","0","0","0","0","bac-ninh","villas","0","unfurnished"
"261e1ad2-2aff-44b1-a774-f22ef2c0f534","16000000000","3","3","129.52","2","1","1","1","1","1","1","1","1","1","1","1","1","binh-thuan","villas","0","fully"
"B11","9600000000","3","3","220","3","1","0","0","0","1","0","1","1","1","0","1","1","da-nang","villas","0","fully"
"V0076","10000000000","3","3","0","3","1","1","0","0","1","0","1","1","1","0","1","1","da-nang","villas","0","fully"
"f04a7206-c863-497e-82f6-ebccbdd27e4f","3200000000","3","3","144","2","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","fully"
"df81513b-4195-4710-beed-1ff240c26588","3200000000","3","3","147","2","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","partly"
"3BR Villa for sale in Sun Harbor Aqua City Dong Na","21500000000","3","3","448.6","3","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"3BR villa for sale in Phoenix Aqua City Dong Nai ","11500000000","3","3","215","3","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"0d1bfc4c-cbc0-46f8-a87f-9d66817fea78","7600000000","3","3","117","2","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"dc3f3271-2d90-4cf5-ac59-dc79828e8da8","9907000000","3","3","210","3","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"d3231a46-da77-439c-a970-3899169e5f34","8100000000","3","3","117","2","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"888abbaf-425e-4855-aa1e-65d2075a7ffa","9907000000","3","3","210","3","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"654c2453-4b8c-41cf-ae11-8c1a982ba2de","9336000000","3","3","200","3","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"5167b898-7d49-4a03-9c52-8862ffa4ecf5","9076000000","3","3","200","3","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"72e971b2-992f-436c-a5d6-57d43fdcbe7c","8639000000","3","3","200","3","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"50fbf059-86c6-4cf5-8c96-5df4b095db03","9336000000","3","3","160","3","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"f9f86cb9-5c98-471b-b139-e07d415f3f89","8137000000","3","3","120","3","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"f85cd71e-1f23-4dd3-9b33-d453cc344939","8500000000","3","3","120","3","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"e2b8e0ff-be40-4c94-9944-4012e1a251bb","9336000000","3","3","160","3","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"7e203c8f-1064-483f-a252-ee647ec4b0a2","14914000000","3","3","341.6","3","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"7e06e29d-2a48-45bf-b9bb-caae08923264","8137000000","3","3","120","3","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"78491325-346a-4c28-8cc8-aefbcf7de84a","9336000000","3","3","200","3","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"6ccc3ce7-10f8-4828-8d48-8da117ae9dee","8137000000","3","3","120","3","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"f336bb93-98d4-4598-99dc-90f8cdac88c5","9336000000","3","3","200","3","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"dab30a7d-c620-4b0c-9883-110c8b537764","9336000000","3","3","200","3","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"b4279cef-4dfc-4438-92bd-ab9e6c668f72","9216000000","3","3","200","3","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"8ccaa7b3-efc4-4d0c-bf7f-b09255f9015e","9076000000","3","3","150","3","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"88a1d3cc-a16f-44dd-91da-8496b476798c","28894000000","3","3","310","3","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"34d6e3a1-b85b-4d4b-b225-d537bb3ca0e1","5700000000","3","3","173","2","0","0","0","0","0","0","0","0","0","0","0","0","dong-nai","villas","0","unfurnished"
"218987ae-c563-4f0a-8c4c-ca2325c536da","8137000000","3","3","0","3","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"88d3e01f-ef77-4f63-a291-5076a169629f","5700000000","3","3","173","3","1","1","1","1","1","1","1","1","1","1","1","1","dong-nai","villas","0","unfurnished"
"ec223588-1b8a-4609-ac34-55d91abf13fe","29679000000","3","3","205","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"a896dcaa-ae12-4023-859f-6de2d133f698","50000000000","3","3","1097","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"52f0d29f-c812-49a9-a8a7-b74e6c3844f1","14500000000","3","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","ha-noi","villas","0","fully"
"433191c1-02f4-4d91-b9c8-47eae4911d96","42000000000","3","3","500","3","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"d9353481-c1bb-47bd-b16e-75164fd33b36","35000000000","3","3","300","3","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"b88933ba-234a-4775-ad5a-c8f15bc9a7d0","42600000000","3","3","300","3","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"fe7d7f1b-85cd-4f2a-a788-3f297eecddac","85000000000","3","3","385","3","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"f0466455-44b3-422d-b9f2-822052c11260","38000000000","3","3","300","0","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"99427c11-bead-40d2-bf2a-9c9dff80237f","45000000000","3","3","287","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"84b1a6c9-ddc8-48c1-b15b-4dfa3138b654","38000000000","3","3","400","3","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"55d81135-d2df-4f85-95f6-e5c64f4be09d","29000000000","3","3","300","3","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"19149094-19ca-4bff-b100-6c5071b1e2c5","24535000000","3","3","357","0","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"G2-07","30200000000","3","3","389","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"7c207e06-52ac-4331-a266-9240f0dfbc3c","45000000000","3","3","450","0","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"eaa0b760-5b32-4e2f-9ebb-6881578d66a2","45000000000","3","3","285","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"c62f166c-8801-467b-aafd-105ebda288f2","32400000000","3","3","0","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"09a9d56b-b1fb-419e-9020-481c3307410c","29000000000","3","3","0","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"09f6fb87-5e6a-464e-87d1-e3f1da97607b","8500000000","3","3","176","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"d9f9c6b3-7534-4492-a3cc-baa05e081335","5700000000","3","3","173","3","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"REVER-MAIARESORT01","9000000000","3","3","176","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"98b9600c-8d90-48c8-bc65-9fa590d844bd","25000000000","3","3","392","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"bbf8e6a4-799b-4d43-8c65-96ba9b3d843e","9000000000","3","3","176","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"8d18cb50-6058-4547-b700-57d4691ebc91","45400000000","3","3","351","1","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"b7af58bd-6d0b-431a-83b7-7bbed7c628c7","29100000000","3","3","369","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"96d053df-9966-465b-8976-374301517aba","9500000000","3","3","510","2","1","1","1","1","1","1","1","1","1","1","1","0","ha-noi","villas","0","fully"
"13013fd0-05b4-4f45-8dec-b6b0cbe661c6","8600000000","3","3","300","3","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"BÃN BIá»†T THá»° PHÃšC Lá»˜C VIÃŠN","9500000000","3","3","210","2","1","0","0","0","1","0","1","1","1","0","1","1","ha-noi","villas","0","fully"
"92f299f2-0cd6-449a-a844-686209b460d9","25000000000","3","3","392","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"27b71a14-aede-40b4-9cbb-339d21b06648","25000000000","3","3","392","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"f6f7af42-7068-4f5a-82c2-e593445550ee","29000000000","3","3","369","2","0","0","0","0","0","0","0","0","0","0","0","0","ha-noi","villas","0","fully"
"50052658-5654-471b-9ae0-836178791e20","49000000000","3","3","335","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"f98d1688-5af4-4a95-ab80-c7231311f075","49100000000","3","3","0","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"e090e5c2-a2de-458d-831d-d65d7acbbe21","49100000000","3","3","0","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","fully"
"0f37c672-2aa4-4379-88ee-d547a9cb0248","12000000000","3","3","312.5","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","partly"
"98a02756-f245-407d-a462-de53b5890c89","9000000000","3","3","240","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","partly"
"ce69a36f-5871-40e6-a363-095472941a9d","8300000000","3","3","176","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","partly"
"aba00d52-6e71-4452-ace6-6b887d5ae200","45000000000","3","3","350","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","partly"
"iD.2811","6400000000","3","3","225","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","partly"
"dac423dc-193a-4547-82af-e3dcb2eae6e7","40000000000","3","3","0","0","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","partly"
"REVER - THE OCEAN VILLAS -T103","8432000000","3","3","176","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","partly"
"REVER-THE OCEAN VILLAS -T101","8432000000","3","3","176","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","partly"
"REVER- THE OCEAN VILLAS - T104","8353000000","3","3","176","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","partly"
"REVER - THE OCEAN VILLAS - T1206","8250999999","3","3","176","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","partly"
"REVER - THE OCEAN VILLAS - T1204","8644000000","3","3","176","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","partly"
"REVER-THE OCEAN VILLAS QUY NHÆ N-T1201","8250999999","3","3","176","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","partly"
"REVER- THE OCEAN - T1101","8432000000","3","3","176","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","partly"
"REVER - THE OCEAN - T1107","8250999999","3","3","176","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","partly"
"REVER - THE OCEAN VILLAS - T1205","8250999999","3","3","176","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","partly"
"REVER - THE OCEAN - T1108","12026000000","3","3","225","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","partly"
"REVER-THE OCEAN -T1105","2251000000","3","3","176","3","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","partly"
"REVER-THE OCEAN -T1106","12026000000","3","3","312.5","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","partly"
"REVER - THE OCEAN - T1103","8432000000","3","3","176","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","partly"
"REVER-THE OCEAN -T1104","12026000000","3","3","312.5","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","partly"
"REVER-THE OCEAN VILLAS QUY NHÆ N -T1202","8432000000","3","3","176","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","partly"
"REVER - THE OCEAN VILLAS - T1203","8250999999","3","3","176","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","partly"
"1e7f9c42-c1a3-4f53-85b1-a7ee849ddcc2","5700000000","3","3","178","3","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","unfurnished"
"0f62ce30-9013-4285-ac64-096978075543","5700000000","3","3","173","3","0","1","1","0","1","0","1","1","1","1","0","0","ha-noi","villas","0","unfurnished"
"ea9f567d-2b73-44f8-8fc4-081329e582a8","5700000000","3","3","178","3","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","unfurnished"
"78ef297c-1a0e-460a-b86a-f56ba0dab0d3","5810000000","3","3","178","3","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","unfurnished"
"b2111408-9dfa-4d91-994b-d9e133ee1898","6600000000","3","3","214","3","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","unfurnished"
"64358098-621b-4771-8490-448cb5b68772","5600000000","3","3","178","3","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","unfurnished"
"e3c313f3-26ed-4a1d-819a-358d7334052b","5650000000","3","3","178","3","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","unfurnished"
"be5a92d8-1dad-439e-b267-22e3e19f0aa2","5650000000","3","3","178","0","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","unfurnished"
"638fa37f-a42b-4815-9585-da1b422a6d3a","5600000000","3","3","178","0","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","unfurnished"
"7af34fa2-0e6b-4d37-a67a-47dffd14ad47","5650000000","3","3","178","3","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","unfurnished"
"76b14b8a-39ec-400d-8517-c0cecf36bc46","6600000000","3","3","214","3","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","unfurnished"
"d970b6dc-db63-4e25-aae7-41195baa377e","5700000000","3","3","178","3","1","1","1","1","1","0","1","1","1","1","1","1","ha-noi","villas","0","unfurnished"
"8a833d3a-dd4e-44f2-95dc-bc104d2dd071","5700000000","3","3","178","3","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","villas","0","unfurnished"
"7a60dd82-30d4-476a-91af-237cc58fba83","45000000000","3","3","880","3","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","villas","0","fully"
"57be1744-8b10-4813-8eb4-317d639b15c5","25000000000","3","3","165","2","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","villas","0","fully"
"81da7f98-d7de-4f8b-b999-79d90e39a57a","20000000000","3","3","0","0","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","villas","0","fully"
"4f67de69-1806-45d2-8599-cf0467eb180d","18000000000","3","3","300","3","1","0","0","0","0","0","1","0","0","0","0","1","ho-chi-minh","villas","0","fully"
"93cc5deb-a301-410f-b564-28ea6b5e567a","17000000000","3","3","360","3","1","1","0","1","1","1","1","1","0","0","0","1","ho-chi-minh","villas","0","fully"
"9c18c1fe-adf2-483c-9565-e5d0a18783a9","15500000000","3","3","0","2","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","villas","0","fully"
"962c3a06-3b03-42c3-ae94-afa77608525f","14480000000","3","3","306","0","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","villas","0","partly"
"villa urban 0110","30000000000","3","3","200","3","0","1","1","1","1","1","1","1","1","1","1","0","ho-chi-minh","villas","0","partly"
"76a94994-fc38-45ff-af9b-9949dc94a47f","16890000000","3","3","151","8","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","villas","0","partly"
"4233f476-d9ba-4216-b3ea-470f422867e7","16077000000","3","3","143","17","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","villas","0","partly"
"1674ff6d-9d56-420b-9e2e-b7a068e0e776","27950000000","3","3","217.11","4","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","villas","0","partly"
"f710c31b-3a15-4f27-9cbe-9067444ee49f","30278000000","3","3","199.92","5","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","villas","0","partly"
"6bf056cb-0997-4dc7-8121-eda551102669","17050000000","3","3","151.15","12","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","villas","0","partly"
"d804d2d9-c4a6-44ca-85fc-ea7854c038a4","100000000000","3","3","250","3","1","1","0","1","1","0","1","1","1","1","1","1","ho-chi-minh","villas","0","unfurnished"
"ed97fd34-5012-49c7-9298-16d4ca50248c","5800000000","3","3","80","3","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","villas","0","unfurnished"
"3a9470a9-fade-47c2-9638-21c9edc59780","16000000000","3","3","140","2","1","1","0","1","1","1","1","1","1","1","1","1","ho-chi-minh","villas","0","unfurnished"
"f87fbdd6-c6fb-488d-8eaf-209ad0f7d84a","5600000000","3","3","178","3","1","1","1","1","1","0","1","1","1","1","1","1","ho-chi-minh","villas","0","unfurnished"
"a6a4feb1-d27f-4e6f-9eb5-48451496d7c5","19944000000","3","3","154","3","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","villas","0","unfurnished"
"Leme MTB","80000000000","3","3","500","2","1","1","1","1","1","1","1","1","1","1","1","1","quang-nam","villas","0","fully"
"e83ac764-af99-4c04-9fbe-3b5a2b13edb3","13800000000","3","3","367","2","1","1","1","1","1","1","1","1","0","1","0","1","quang-nam","villas","0","fully"
"Le Me Plage","50000000000","3","3","320","2","1","1","1","1","1","1","1","1","1","1","1","1","quang-nam","villas","0","fully"
"Le Meridien 4","50000000000","3","3","300","2","1","1","1","1","1","1","1","1","1","1","1","1","quang-nam","villas","0","fully"
"Le Meridien 2","43000000000","3","3","335","2","1","1","1","1","1","1","1","1","1","1","1","1","quang-nam","villas","0","fully"
"le meridien 1","32000000000","3","3","240","2","1","1","1","1","1","1","1","1","1","1","1","1","quang-nam","villas","0","fully"
"1dcec69a-97cf-40a4-a2cb-c299f95d1291","18000000000","3","3","558","2","1","1","1","1","1","1","1","1","1","1","1","1","quang-nam","villas","0","fully"
"620bf821-a298-4723-8226-e0f278dbe24f","46100000000","3","3","335","2","1","1","1","1","1","1","1","1","1","1","1","1","quang-nam","villas","0","fully"
"fa578e1b-ceeb-4591-8065-b3a4ff663290","50000000000","3","3","300","2","1","1","1","1","1","1","1","1","1","1","1","1","quang-nam","villas","0","fully"
"d8b5baec-2ff7-4ee6-87fc-9d11194ef4df","28000000000","3","3","369","2","1","1","1","1","1","1","1","1","1","1","0","1","an-giang","villas","0",""
"1a3cc5c6-ff1b-4cfc-b207-cd2afd5e23e3","21000000000","3","3","0","2","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0",""
"adf2521f-45d3-4dcf-bead-4960c90ef44f","35000000000","3","3","685","1","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0",""
"5d5dc67d-0d89-4277-b3c4-cc14bd9f6962","20500000000","3","3","320","1","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0",""
"1e159640-4732-4432-82a9-b17195414eb8","35000000000","3","3","685","1","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0",""
